facility_id,facility_name,state,hospital_type,hospital_ownership,emergency_services,hospital_overall_rating,COMP_HIP_KNEE,MORT_30_AMI,MORT_30_HF,MORT_30_PN,H_CLEAN_HSP_A_P,H_COMP_1_A_P,H_COMP_2_A_P,H_COMP_5_A_P,H_COMP_6_Y_P,H_HSP_RATING_9_10,H_QUIET_HSP_A_P,H_RECMND_DY,READM_30_AMI,READM_30_HF,READM_30_PN,composite_satisfaction_score,performance_tier,satisfaction_tier,IMM_3,OP_18a,OP_18b,OP_22,OP_23,avg_er_wait_minutes,er_inefficiency_flag
310057,VIRTUA MOUNT HOLLY HOSPITAL,NJ,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,13.1,12.1,15.6,61.0,75.0,73.0,56.0,78.0,59.0,41.0,56.0,11.9,19.5,15.9,62.38,Average,Medium,96.0,217.0,207.0,4.0,62.0,207.0,0
310058,BERGEN NEW BRIDGE MEDICAL CENTER,NJ,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.5,76.0,80.0,78.0,57.0,78.0,67.0,52.0,61.0,13.6,19.6,16.5,68.62,Average,Medium,99.0,160.0,154.0,0.0,,154.0,0
310060,ST LUKE'S WARREN HOSPITAL,NJ,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5.0,4.0,12.1,9.6,15.1,72.0,80.0,81.0,60.0,86.0,73.0,52.0,69.0,13.6,21.4,16.6,71.62,High Performer,Medium,96.0,142.0,140.0,1.0,,140.0,0
310061,VIRTUA WILLINGBORO HOSPITAL,NJ,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.8,11.3,17.2,59.0,73.0,74.0,52.0,81.0,58.0,48.0,55.0,13.6,19.3,16.5,62.5,Average,Medium,96.0,198.0,181.0,2.0,,181.0,0
310064,ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS,NJ,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,2.2,10.6,10.6,13.9,64.0,79.0,76.0,60.0,84.0,66.0,46.0,66.0,14.3,20.5,15.9,67.62,High Performer,Medium,93.0,186.0,171.0,3.0,70.0,171.0,0
310069,INSPIRA MEDICAL CENTER MULLICA HILL,NJ,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.7,11.9,14.4,72.0,80.0,78.0,62.0,89.0,70.0,61.0,71.0,14.5,22.9,15.9,72.88,Average,Medium,94.0,193.0,182.0,2.0,71.0,182.0,0
310070,SAINT PETER'S UNIVERSITY HOSPITAL,NJ,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.2,11.0,9.2,14.1,75.0,80.0,75.0,65.0,86.0,74.0,50.0,77.0,13.2,19.9,17.1,72.75,Average,Medium,73.0,214.0,207.0,3.0,,207.0,0
310073,JERSEY SHORE UNIVERSITY MEDICAL CENTER,NJ,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,3.6,11.0,9.3,12.8,68.0,76.0,72.0,55.0,83.0,65.0,42.0,69.0,13.4,19.7,15.9,66.25,High Performer,Medium,93.0,214.0,208.0,2.0,,208.0,0
310074,JERSEY CITY MEDICAL CENTER,NJ,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,13.7,9.3,19.3,69.0,77.0,78.0,60.0,85.0,67.0,50.0,71.0,13.7,21.5,16.6,69.62,Average,Medium,95.0,190.0,190.0,1.0,,190.0,0
310075,MONMOUTH MEDICAL CENTER,NJ,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,2.9,12.5,13.7,17.2,73.0,80.0,77.0,64.0,88.0,72.0,52.0,74.0,13.8,18.9,17.0,72.5,Average,Medium,94.0,134.0,129.0,0.0,,129.0,0
310076,COOPERMAN BARNABAS MEDICAL CENTER,NJ,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.2,11.9,10.8,18.0,66.0,78.0,77.0,62.0,82.0,66.0,55.0,70.0,15.3,18.9,16.5,69.5,Average,Medium,97.0,120.0,120.0,0.0,,120.0,0
310083,CAREWELL HEALTH MEDICAL CENTER,NJ,Acute Care Hospitals,Proprietary,Yes,1.0,3.5,12.1,10.9,14.7,69.0,64.0,66.0,57.0,66.0,42.0,52.0,44.0,13.6,21.4,19.3,57.5,Low Performer,Low,,188.0,180.0,1.0,,180.0,0
310084,MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS,NJ,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,13.9,12.0,13.2,75.0,78.0,75.0,61.0,84.0,69.0,60.0,66.0,13.6,20.9,19.0,71.0,Average,Medium,95.0,151.0,146.0,1.0,,146.0,0
310086,JEFFERSON STRATFORD HOSPITAL,NJ,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2.0,4.8,10.7,11.9,14.6,71.0,78.0,75.0,59.0,84.0,67.0,52.0,65.0,14.3,22.4,19.6,68.88,Low Performer,Medium,94.0,241.0,235.0,1.0,,235.0,0
310092,CAPITAL HEALTH REGIONAL MEDICAL CENTER,NJ,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2.0,3.5,13.1,10.8,21.5,61.0,68.0,73.0,56.0,83.0,52.0,47.0,51.0,13.6,19.9,16.0,61.38,Low Performer,Medium,98.0,175.0,166.0,4.0,,166.0,0
310096,SAINT MICHAEL'S MEDICAL CENTER,NJ,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,3.5,12.1,8.7,13.4,71.0,74.0,77.0,50.0,78.0,66.0,56.0,70.0,13.6,20.3,16.5,67.75,High Performer,Medium,95.0,180.0,176.0,3.0,,176.0,0
310108,JFK UNIVERSITY MEDICAL CENTER,NJ,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.4,11.4,17.4,68.0,70.0,70.0,53.0,82.0,58.0,39.0,57.0,13.2,19.6,16.4,62.12,Average,Medium,96.0,198.0,196.0,2.0,,196.0,0
310110,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT HAMILTON,NJ,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,4.8,11.4,9.9,18.5,71.0,83.0,80.0,64.0,83.0,67.0,55.0,64.0,14.0,21.5,17.9,70.88,High Performer,Medium,98.0,174.0,174.0,1.0,,174.0,0
310111,CENTRASTATE MEDICAL CENTER,NJ,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,3.5,10.5,10.5,14.3,73.0,78.0,74.0,60.0,83.0,67.0,49.0,62.0,14.4,19.8,18.5,68.25,High Performer,Medium,95.0,222.0,219.0,2.0,,219.0,0
310112,BAYSHORE MEDICAL CENTER,NJ,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,3.5,11.5,9.2,15.4,68.0,79.0,72.0,57.0,83.0,67.0,45.0,69.0,13.5,19.2,17.2,67.5,High Performer,Medium,93.0,169.0,166.0,0.0,93.0,166.0,0
310113,SOUTHERN OCEAN MEDICAL CENTER,NJ,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,3.5,11.5,11.4,15.6,68.0,79.0,73.0,60.0,84.0,64.0,40.0,62.0,13.1,19.7,15.7,66.25,High Performer,Medium,93.0,172.0,166.0,0.0,88.0,166.0,0
310115,AHS HOSPITAL CORP,NJ,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,3.5,12.3,11.9,16.2,73.0,75.0,70.0,53.0,88.0,61.0,43.0,57.0,13.6,18.5,18.0,65.0,High Performer,Medium,94.0,180.0,174.0,1.0,77.0,174.0,0
310118,HUDSON REGIONAL HOSPITAL,NJ,Acute Care Hospitals,Proprietary,Yes,2.0,2.7,12.1,12.4,22.8,71.0,74.0,73.0,57.0,76.0,63.0,67.0,63.0,13.6,21.4,16.9,68.0,Low Performer,Medium,90.0,179.0,174.0,2.0,,174.0,0
310119,THE UNIVERSITY HOSPITAL,NJ,Acute Care Hospitals,Government - State,Yes,1.0,3.5,12.1,11.8,14.9,59.0,69.0,75.0,52.0,78.0,56.0,50.0,58.0,13.6,19.6,16.7,62.12,Low Performer,Medium,95.0,307.0,294.0,8.0,,294.0,0
310130,HACKENSACK MERIDIAN HEALTH PASCACK VALLEY MEDICAL,NJ,Acute Care Hospitals,Proprietary,Yes,5.0,3.4,14.3,9.9,15.4,68.0,77.0,75.0,58.0,85.0,67.0,62.0,68.0,13.6,18.9,15.5,70.0,High Performer,Medium,84.0,146.0,144.0,0.0,,144.0,0
312024,SILVER LAKE HOSPITAL LTACH,NJ,Long-term,Voluntary non-profit - Church,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
313300,CHILDREN'S SPECIALIZED HOSPITAL,NJ,Childrens,Voluntary non-profit - Private,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
313302,WEISMAN CHILDRENS REHABILITATION HOSPITAL,NJ,Childrens,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
314001,SUMMIT OAKS HOSPITAL,NJ,Psychiatric,Voluntary non-profit - Other,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
314005,ANCORA PSYCH HOSP,NJ,Psychiatric,Voluntary non-profit - Other,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
314011,UNIVERSITY BEHAVIORAL HEALTH CARE,NJ,Psychiatric,Government - State,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
314012,HACKENSACK MERIDIAN HEALTH CARRIER CLINIC,NJ,Psychiatric,Voluntary non-profit - Private,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
314013,TRENTON PSYCHIATRIC HOSP,NJ,Psychiatric,Government - State,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
314016,GREYSTONE PARK PSYCHIATRIC HOSPITAL,NJ,Psychiatric,Government - State,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
314018,NORTHBROOK BEHAVIORAL HEALTH HOSPITAL,NJ,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
314019,RAMAPO RIDGE BEHAVIORAL HEALTH HOSPITAL,NJ,Psychiatric,Voluntary non-profit - Private,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
314020,ESSEX COUNTY HOSPITAL CENTER,NJ,Psychiatric,Government - Local,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
314021,HAMPTON BEHAVIORAL HEALTH CENTER,NJ,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
314022,SAINT BARNABAS BEHAVIORAL HEALTH CENTER,NJ,Psychiatric,Voluntary non-profit - Private,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
314023,ASPEN HILLS HEALTHCARE CENTER,NJ,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
314024,HUDSON COUNTY MEADOWVIEW PSYCHIATRIC H,NJ,Psychiatric,Government - Local,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
314027,MOUNTAINVIEW BEHAVIORAL HOSPITAL,NJ,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
320001,UNM HOSPITAL,NM,Acute Care Hospitals,Government - State,Yes,2.0,3.5,11.1,10.7,16.5,62.0,74.0,77.0,59.0,85.0,63.0,44.0,65.0,13.5,19.0,15.4,66.12,Low Performer,Medium,63.0,289.0,279.0,2.0,74.0,279.0,0
320002,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER,NM,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4.0,3.5,10.6,8.9,13.7,64.0,78.0,80.0,55.0,83.0,70.0,52.0,71.0,12.0,18.0,13.2,69.12,High Performer,Medium,77.0,182.0,177.0,1.0,40.0,177.0,0
320004,CHRISTUS SOUTHERN NEW MEXICO,NM,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,4.0,12.8,14.4,18.3,76.0,78.0,75.0,59.0,87.0,66.0,55.0,65.0,13.6,19.6,15.0,70.12,Average,Medium,89.0,206.0,201.0,2.0,60.0,201.0,0
320005,SAN JUAN REGIONAL MEDICAL CENTER INC,NM,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2.0,3.5,12.3,12.9,16.6,72.0,70.0,72.0,60.0,83.0,61.0,60.0,56.0,12.7,18.6,14.6,66.75,Low Performer,Medium,80.0,196.0,190.0,7.0,58.0,190.0,0
320006,EASTERN NEW MEXICO MEDICAL CENTER,NM,Acute Care Hospitals,Proprietary,Yes,1.0,3.5,12.4,13.4,20.7,72.0,69.0,71.0,55.0,80.0,58.0,47.0,55.0,14.4,19.4,16.4,63.38,Low Performer,Medium,44.0,196.0,188.0,2.0,,188.0,0
320009,LOVELACE MEDICAL CENTER,NM,Acute Care Hospitals,Proprietary,Yes,2.0,4.8,11.4,11.3,16.2,69.0,76.0,75.0,57.0,81.0,67.0,53.0,66.0,12.7,18.0,16.6,68.0,Low Performer,Medium,76.0,221.0,217.0,2.0,,217.0,0
320011,PRESBYTERIAN ESPANOLA HOSPITAL,NM,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,14.3,86.0,83.0,83.0,68.0,86.0,79.0,66.0,79.0,13.6,19.6,15.0,78.75,Average,High,77.0,179.0,173.0,4.0,27.0,173.0,0
320017,LOVELACE WOMEN'S HOSPITAL,NM,Acute Care Hospitals,Proprietary,Yes,4.0,3.5,12.1,9.5,14.6,56.0,71.0,72.0,50.0,81.0,63.0,56.0,65.0,13.6,18.9,16.1,64.25,High Performer,Medium,95.0,202.0,199.0,2.0,,199.0,0
320018,MEMORIAL MEDICAL CENTER,NM,Acute Care Hospitals,Proprietary,Yes,2.0,3.5,13.2,12.2,21.6,64.0,73.0,71.0,56.0,82.0,61.0,51.0,62.0,14.7,20.7,16.5,65.0,Low Performer,Medium,71.0,208.0,204.0,1.0,57.0,204.0,0
320021,PRESBYTERIAN HOSPITAL,NM,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2.0,4.1,11.6,9.4,13.9,67.0,75.0,74.0,55.0,82.0,67.0,55.0,68.0,12.2,17.4,15.2,67.88,Low Performer,Medium,63.0,300.0,287.0,8.0,33.0,287.0,0
320022,PLAINS REGIONAL MEDICAL CENTER,NM,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2.0,3.1,12.1,13.7,18.0,76.0,77.0,72.0,60.0,85.0,64.0,54.0,57.0,13.6,19.2,15.6,68.12,Low Performer,Medium,68.0,197.0,190.0,5.0,12.0,190.0,0
320030,ARTESIA GENERAL HOSPITAL,NM,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,4.0,12.1,11.5,15.0,84.0,85.0,81.0,70.0,86.0,78.0,66.0,79.0,13.6,19.4,15.7,78.62,Average,High,49.0,103.0,101.0,2.0,,101.0,0
320033,LOS ALAMOS MEDICAL CENTER,NM,Acute Care Hospitals,Proprietary,Yes,3.0,3.5,12.1,11.5,20.9,58.0,83.0,76.0,64.0,83.0,57.0,66.0,63.0,13.6,19.5,16.2,68.75,Average,Medium,61.0,182.0,164.0,2.0,,164.0,0
320057,SANTA FE PHS INDIAN HOSPITAL,NM,Acute Care Hospitals,Government - Federal,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
320059,NORTHERN NAVAJO MEDICAL CENTER,NM,Acute Care Hospitals,Government - Federal,Yes,3.0,3.5,12.1,13.1,18.6,63.0,70.0,75.0,56.0,82.0,70.0,64.0,54.0,13.6,20.8,15.9,66.75,Average,Medium,93.0,,,,,,0
32005F,VA NEW MEXICO HEALTHCARE SYSTEM,NM,Acute Care - Veterans Administration,Veterans Health Administration,Yes,3.0,3.0,11.0,7.1,12.3,67.0,80.0,82.0,68.0,87.0,76.0,56.0,75.0,14.1,18.2,16.0,73.88,Average,Medium,,,,,,,0
320060,ZUNI COMPREHENSIVE COMMUNITY HEALTH CENTER,NM,Acute Care Hospitals,Government - Federal,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,90.0,,,,,,0
320061,GALLUP INDIAN MEDICAL CENTER,NM,Acute Care Hospitals,Government - Federal,Yes,2.0,3.5,12.1,10.8,14.8,59.0,58.0,67.0,55.0,77.0,52.0,49.0,41.0,13.6,20.3,15.8,57.25,Low Performer,Low,82.0,,,,,,0
320062,CROWNPOINT HEALTHCARE FACILITY,NM,Acute Care Hospitals,Government - Federal,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,87.0,,,,,,0
320063,CARLSBAD MEDICAL CENTER,NM,Acute Care Hospitals,Voluntary non-profit - Other,Yes,1.0,3.5,10.9,10.7,17.8,51.0,72.0,70.0,58.0,79.0,48.0,52.0,44.0,13.7,19.6,15.9,59.25,Low Performer,Low,40.0,200.0,194.0,3.0,,194.0,0
320065,COVENANT HEALTH HOBBS HOSPITAL,NM,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,14.9,18.6,80.0,85.0,84.0,70.0,87.0,75.0,78.0,71.0,13.6,19.6,15.3,78.75,Average,High,40.0,184.0,167.0,3.0,43.0,167.0,0
320074,LOVELACE WESTSIDE HOSPITAL,NM,Acute Care Hospitals,Proprietary,Yes,4.0,3.5,12.1,12.2,12.3,73.0,77.0,80.0,63.0,86.0,75.0,57.0,71.0,13.6,18.8,15.2,72.75,High Performer,Medium,82.0,158.0,154.0,2.0,,154.0,0
320084,ROOSEVELT GENERAL HOSPITAL,NM,Acute Care Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,16.8,71.0,82.0,79.0,69.0,88.0,76.0,78.0,68.0,13.6,19.6,15.8,76.38,Average,High,78.0,168.0,167.0,3.0,0.0,167.0,0
320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,NM,Acute Care Hospitals,Proprietary,Yes,2.0,3.5,13.8,11.9,18.9,58.0,72.0,72.0,54.0,79.0,57.0,56.0,53.0,14.5,21.4,16.8,62.62,Low Performer,Medium,55.0,172.0,166.0,3.0,55.0,166.0,0
320086,LOVELACE REGIONAL HOSPITAL - ROSWELL,NM,Acute Care Hospitals,Proprietary,Yes,2.0,3.5,12.1,16.7,17.1,76.0,81.0,84.0,64.0,81.0,67.0,68.0,67.0,13.6,19.5,15.9,73.5,Low Performer,Medium,81.0,129.0,126.0,1.0,,126.0,0
320090,PRESBYTERIAN SANTA FE MEDICAL CENTER,NM,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5.0,3.5,12.1,11.0,12.9,72.0,77.0,79.0,53.0,81.0,73.0,60.0,75.0,13.6,19.2,15.8,71.25,High Performer,Medium,77.0,229.0,226.0,4.0,,226.0,0
320091,THREE CROSSES REGIONAL HOSPITAL LLC,NM,Acute Care Hospitals,Proprietary,Yes,3.0,3.6,13.2,11.5,17.2,87.0,83.0,79.0,64.0,87.0,79.0,62.0,84.0,13.6,20.9,17.1,78.12,Average,High,69.0,151.0,142.0,3.0,,142.0,0
320779,GUADALUPE COUNTY HOSPITAL,NM,Rural Emergency Hospital,Government - Local,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
321300,SIERRA VISTA HOSPITAL,NM,Critical Access Hospitals,Government - Local,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,88.0,190.0,171.0,0.0,,171.0,0
321301,SOCORRO GENERAL HOSPITAL,NM,Critical Access Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,19.1,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.8,72.88,Average,Medium,67.0,144.0,133.0,2.0,,133.0,0
321302,DR DAN C TRIGG MEMORIAL HOSPITAL,NM,Critical Access Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,80.0,117.0,112.0,0.0,,112.0,0
321304,UNION COUNTY GENERAL HOSPITAL,NM,Critical Access Hospitals,Government - Local,Yes,3.0,3.5,12.1,11.5,16.2,74.0,77.0,82.0,57.0,72.0,79.0,70.0,81.0,13.6,19.6,15.9,74.0,Average,Medium,,131.0,130.0,,,130.0,0
321305,NOR-LEA HOSPITAL DISTRICT,NM,Critical Access Hospitals,Government - Hospital District or Authority,Yes,3.0,3.5,12.1,11.5,14.8,86.0,90.0,85.0,80.0,88.0,88.0,76.0,87.0,13.6,19.6,14.5,85.0,Average,High,84.0,,,1.0,,,0
321306,LINCOLN COUNTY MEDICAL CENTER,NM,Critical Access Hospitals,Voluntary non-profit - Private,Yes,2.0,3.5,12.1,11.3,21.2,87.0,80.0,75.0,57.0,85.0,74.0,65.0,75.0,13.6,20.3,16.5,74.75,Low Performer,Medium,57.0,147.0,141.0,2.0,,141.0,0
321307,MINERS' COLFAX MEDICAL CENTER,NM,Critical Access Hospitals,Government - State,Yes,3.0,3.5,12.1,11.5,20.2,92.0,86.0,86.0,54.0,87.0,56.0,65.0,62.0,13.6,19.6,16.2,73.5,Average,Medium,99.0,125.0,118.0,,,118.0,0
321308,CIBOLA GENERAL HOSPITAL,NM,Critical Access Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.2,76.0,82.0,82.0,61.0,86.0,73.0,60.0,84.0,13.6,19.6,15.6,75.5,Average,High,50.0,116.0,109.0,,,109.0,0
321309,MIMBRES VALLEY MEDICAL CENTER,NM,Critical Access Hospitals,Proprietary,Yes,3.0,3.5,12.1,11.5,17.0,75.0,80.0,74.0,62.0,88.0,76.0,60.0,68.0,13.6,19.6,15.9,72.88,Average,Medium,66.0,156.0,139.0,2.0,77.0,139.0,0
321310,HOLY CROSS HOSPITAL A DIV OF TAOS HEALTH SYSTEMS,NM,Critical Access Hospitals,Voluntary non-profit - Private,Yes,1.0,3.5,12.1,11.4,15.3,71.0,79.0,79.0,60.0,81.0,59.0,64.0,58.0,13.6,19.2,15.1,68.88,Low Performer,Medium,79.0,96.0,98.0,3.0,93.0,98.0,0
321311,GILA REGIONAL MEDICAL CENTER,NM,Critical Access Hospitals,Government - Local,Yes,2.0,3.0,12.1,15.1,17.5,78.0,87.0,87.0,71.0,89.0,69.0,58.0,65.0,13.6,19.5,14.8,75.5,Low Performer,High,61.0,197.0,184.0,2.0,,184.0,0
321312,ALTA VISTA REGIONAL HOSPITAL,NM,Critical Access Hospitals,Proprietary,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
321313,REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES,NM,Critical Access Hospitals,Voluntary non-profit - Private,Yes,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,146.0,138.0,4.0,,138.0,0
324010,"BHC MESILLA VALLEY HOSPITAL, LLC",NM,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
324012,"PEAK BEHAVIORAL HEALTH SERVICES, LLC",NM,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
324013,HAVEN BEHAVIORAL HOSPITAL OF ALBUQUERQUE,NM,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
324014,CENTRAL DESERT BEHAVIORAL HEALTH HOSPITAL,NM,Psychiatric,Proprietary,No,3.0,3.5,12.1,11.5,16.2,73.0,80.0,79.0,61.0,87.0,72.0,60.0,71.0,13.6,19.6,15.9,72.88,Average,Medium,,,,,,,0
330005,KALEIDA HEALTH,NY,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.2,10.8,9.8,12.0,59.0,75.0,73.0,54.0,86.0,64.0,41.0,67.0,12.6,22.2,16.3,64.88,Average,Medium,69.0,227.0,221.0,2.0,,221.0,0
330006,ST JOSEPH'S MEDICAL CENTER,NY,Acute Care Hospitals,Voluntary non-profit - Private,Yes,1.0,3.5,12.1,12.7,14.7,71.0,56.0,62.0,49.0,76.0,50.0,44.0,41.0,13.6,20.2,16.4,56.12,Low Performer,Low,62.0,209.0,202.0,2.0,,202.0,0
330009,BRONXCARE HOSPITAL CENTER,NY,Acute Care Hospitals,Voluntary non-profit - Private,Yes,1.0,3.5,12.1,8.3,13.8,71.0,69.0,75.0,53.0,81.0,54.0,50.0,56.0,13.6,23.5,16.3,63.62,Low Performer,Medium,67.0,188.0,184.0,3.0,,184.0,0
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",NY,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3.0,3.2,12.3,15.4,13.1,68.0,72.0,69.0,56.0,83.0,57.0,50.0,59.0,13.3,19.8,16.6,64.25,Average,Medium,94.0,240.0,240.0,3.0,,240.0,0
330013,ALBANY MEDICAL CENTER HOSPITAL,NY,Acute Care Hospitals,Voluntary non-profit - Private,Yes,1.0,4.1,12.6,12.6,17.5,52.0,72.0,73.0,52.0,81.0,54.0,36.0,58.0,13.4,17.4,14.3,59.75,Low Performer,Low,99.0,260.0,250.0,5.0,,250.0,0
