facility_id,facility_name,state,hospital_type,performance_tier,predicted_satisfaction_v3,actual_satisfaction,residual,overperforming,median_income,poverty_rate,deprivation_index,bed_count,pct_metro
330141,LONG ISLAND COMMUNITY HOSPITAL,NY,Acute Care Hospitals,High Performer,65.35,60.62,-4.73,0,74314,12.4,0.314,306.0,92
330151,ST JAMES HOSPITAL,NY,Acute Care Hospitals,Average,67.86,70.38,2.52,1,74314,12.4,0.314,157.0,92
330153,ELLIS HOSPITAL,NY,Acute Care Hospitals,Average,66.25,64.0,-2.25,0,74314,12.4,0.314,368.0,92
330157,SAMARITAN MEDICAL CENTER,NY,Acute Care Hospitals,Low Performer,65.18,67.12,1.94,1,74314,12.4,0.314,287.0,92
330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,NY,Acute Care Hospitals,Average,67.2,63.12,-4.08,0,74314,12.4,0.314,269.0,92
33015F,VA HUDSON VALLEY HEALTHCARE SYSTEM,NY,Acute Care - Veterans Administration,High Performer,76.36,83.25,6.89,1,74314,12.4,0.314,1773.0,92
330160,STATEN ISLAND UNIVERSITY HOSPITAL,NY,Acute Care Hospitals,Average,66.71,63.0,-3.71,0,74314,12.4,0.314,714.0,92
330162,NORTHERN WESTCHESTER HOSPITAL,NY,Acute Care Hospitals,High Performer,72.92,73.75,0.83,1,74314,12.4,0.314,259.0,92
330164,HIGHLAND HOSPITAL,NY,Acute Care Hospitals,Average,67.64,67.12,-0.52,0,74314,12.4,0.314,262.0,92
330166,"WESTFIELD MEMORIAL HOSPITAL, INC",NY,Acute Care Hospitals,Average,76.64,75.75,-0.89,0,74314,12.4,0.314,4.0,92
330169,MOUNT SINAI BETH ISRAEL,NY,Acute Care Hospitals,Average,65.92,64.12,-1.8,0,74314,12.4,0.314,1111.0,92
33016F,BRONX VA MEDICAL CENTER,NY,Acute Care - Veterans Administration,High Performer,73.17,72.62,-0.55,0,74314,12.4,0.314,1192.0,92
330175,GUTHRIE CORTLAND REGIONAL MEDICAL CENTER,NY,Acute Care Hospitals,Average,66.99,63.75,-3.24,0,74314,12.4,0.314,181.0,92
33017F,VA NEW YORK HARBOR HEALTHCARE SYSTEM - NY DIV.,NY,Acute Care - Veterans Administration,Average,69.93,69.75,-0.18,0,74314,12.4,0.314,1140.0,92
330180,"SAMARITAN HOSPITAL OF TROY, NEW YORK",NY,Acute Care Hospitals,Average,66.85,66.12,-0.73,0,74314,12.4,0.314,238.0,92
330181,NORTHWELL HOSPITAL GLEN COVE,NY,Acute Care Hospitals,High Performer,73.67,76.0,2.33,1,74314,12.4,0.314,247.0,92
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,NY,Acute Care Hospitals,High Performer,73.4,75.38,1.98,1,74314,12.4,0.314,364.0,92
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,NY,Acute Care Hospitals,Low Performer,64.72,64.88,0.16,1,74314,12.4,0.314,242.0,92
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,NY,Acute Care Hospitals,High Performer,74.04,75.62,1.58,1,74314,12.4,0.314,248.0,92
330188,MOUNT ST. MARY'S HOSPITAL & HEALTH CENTER,NY,Acute Care Hospitals,Low Performer,65.25,73.12,7.87,1,74314,12.4,0.314,179.0,92
330191,GLENS FALLS HOSPITAL,NY,Acute Care Hospitals,Average,67.75,67.12,-0.63,0,74314,12.4,0.314,442.0,92
330193,FLUSHING HOSPITAL MEDICAL CENTER,NY,Acute Care Hospitals,Low Performer,64.81,66.62,1.81,1,74314,12.4,0.314,293.0,92
330194,MAIMONIDES MEDICAL CENTER,NY,Acute Care Hospitals,Low Performer,63.18,62.25,-0.93,0,74314,12.4,0.314,711.0,92
330195,LONG ISLAND JEWISH MEDICAL CENTER,NY,Acute Care Hospitals,High Performer,68.07,67.62,-0.45,0,74314,12.4,0.314,1025.0,92
330196,SOUTH BROOKLYN HEALTH,NY,Acute Care Hospitals,Low Performer,65.82,65.88,0.06,1,74314,12.4,0.314,371.0,92
330197,CANTON-POTSDAM HOSPITAL,NY,Acute Care Hospitals,Low Performer,67.53,72.75,5.22,1,74314,12.4,0.314,94.0,92
330198,MOUNT SINAI SOUTH NASSAU,NY,Acute Care Hospitals,Average,66.59,64.5,-2.09,0,74314,12.4,0.314,435.0,92
330199,METROPOLITAN HOSPITAL CENTER,NY,Acute Care Hospitals,Average,68.49,64.88,-3.61,0,74314,12.4,0.314,363.0,92
33019F,NORTHPORT VA MEDICAL CENTER,NY,Acute Care - Veterans Administration,High Performer,76.3,75.62,-0.68,0,74314,12.4,0.314,2272.0,92
330202,KINGS COUNTY HOSPITAL CENTER,NY,Acute Care Hospitals,Low Performer,62.88,65.38,2.5,1,74314,12.4,0.314,639.0,92
330203,CROUSE HOSPITAL,NY,Acute Care Hospitals,Low Performer,64.29,65.38,1.09,1,74314,12.4,0.314,466.0,92
330204,BELLEVUE HOSPITAL CENTER,NY,Acute Care Hospitals,Low Performer,63.41,63.25,-0.16,0,74314,12.4,0.314,912.0,92
330205,ST ANTHONY COMMUNITY HOSPITAL,NY,Acute Care Hospitals,High Performer,73.63,73.88,0.25,1,74314,12.4,0.314,60.0,92
330208,ST JOHN'S RIVERSIDE HOSPITAL,NY,Acute Care Hospitals,Average,67.27,68.75,1.48,1,74314,12.4,0.314,385.0,92
33020F,VA NEW YORK HARBOR HEALTHCARE SYSTEM - BROOKLYN,NY,Acute Care - Veterans Administration,High Performer,72.04,72.88,0.84,1,74314,12.4,0.314,1000.0,92
330214,NYU LANGONE HOSPITALS,NY,Acute Care Hospitals,High Performer,70.35,71.38,1.03,1,74314,12.4,0.314,1069.0,92
330215,"ROME MEMORIAL HOSPITAL, INC",NY,Acute Care Hospitals,Low Performer,65.52,62.75,-2.77,0,74314,12.4,0.314,144.0,92
330218,OSWEGO HOSPITAL,NY,Acute Care Hospitals,Average,70.28,73.62,3.34,1,74314,12.4,0.314,132.0,92
330219,ERIE COUNTY MEDICAL CENTER,NY,Acute Care Hospitals,Low Performer,65.0,64.38,-0.62,0,74314,12.4,0.314,526.0,92
330221,WYCKOFF HEIGHTS MEDICAL CENTER,NY,Acute Care Hospitals,Low Performer,63.07,62.0,-1.07,0,74314,12.4,0.314,324.0,92
330222,SARATOGA HOSPITAL,NY,Acute Care Hospitals,Average,72.31,74.5,2.19,1,74314,12.4,0.314,171.0,92
330224,HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS,NY,Acute Care Hospitals,Low Performer,59.38,57.75,-1.63,0,74314,12.4,0.314,222.0,92
330226,UNITY HOSPITAL,NY,Acute Care Hospitals,Low Performer,64.7,63.75,-0.95,0,74314,12.4,0.314,311.0,92
330229,"BROOKS-TLC HOSPITAL SYSTEM, INC",NY,Acute Care Hospitals,Low Performer,71.8,72.5,0.7,1,74314,12.4,0.314,65.0,92
330231,QUEENS HOSPITAL CENTER,NY,Acute Care Hospitals,Low Performer,65.61,68.62,3.01,1,74314,12.4,0.314,581.0,92
330233,BROOKDALE HOSPITAL MEDICAL CENTER,NY,Acute Care Hospitals,Low Performer,59.5,57.12,-2.38,0,74314,12.4,0.314,1120.0,92
330234,WESTCHESTER MEDICAL CENTER,NY,Acute Care Hospitals,Low Performer,62.33,60.62,-1.71,0,74314,12.4,0.314,895.0,92
330235,AUBURN  COMMUNITY  HOSPITAL,NY,Acute Care Hospitals,Low Performer,65.05,59.5,-5.55,0,74314,12.4,0.314,99.0,92
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,NY,Acute Care Hospitals,Average,69.39,68.62,-0.77,0,74314,12.4,0.314,72.0,92
330239,UPMC CHAUTAUQUA AT WCA,NY,Acute Care Hospitals,Low Performer,64.84,63.75,-1.09,0,74314,12.4,0.314,95.0,92
330240,HARLEM HOSPITAL CENTER,NY,Acute Care Hospitals,Low Performer,62.57,61.0,-1.57,0,74314,12.4,0.314,268.0,92
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,NY,Acute Care Hospitals,Average,68.33,69.38,1.05,1,74314,12.4,0.314,511.0,92
330246,ST CHARLES HOSPITAL,NY,Acute Care Hospitals,High Performer,72.96,73.5,0.54,1,74314,12.4,0.314,231.0,92
33024F,SYRACUSE VA MEDICAL CENTER,NY,Acute Care - Veterans Administration,Average,75.13,75.25,0.12,1,74314,12.4,0.314,398.0,92
330250,THE UNIVERSITY OF VERMONT HEALTH NETWORK  - CHAMPL,NY,Acute Care Hospitals,Low Performer,65.82,67.88,2.06,1,74314,12.4,0.314,300.0,92
330259,MERCY MEDICAL CENTER,NY,Acute Care Hospitals,High Performer,70.6,69.88,-0.72,0,74314,12.4,0.314,375.0,92
33025F,Keller ACH (West Point),NY,Acute Care - Department of Defense,Average,85.15,88.0,2.85,1,74314,12.4,0.314,130.0,92
330261,PHELPS HOSPITAL,NY,Acute Care Hospitals,High Performer,69.65,69.38,-0.27,0,74314,12.4,0.314,235.0,92
330264,MONTEFIORE ST LUKE'S CORNWALL,NY,Acute Care Hospitals,Low Performer,64.72,66.5,1.78,1,74314,12.4,0.314,244.0,92
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,NY,Acute Care Hospitals,Low Performer,65.87,68.75,2.88,1,74314,12.4,0.314,154.0,92
330267,HUDSON VALLEY HOSPITAL CENTER,NY,Acute Care Hospitals,High Performer,72.44,73.25,0.81,1,74314,12.4,0.314,128.0,92
330270,HOSPITAL FOR SPECIAL SURGERY,NY,Acute Care Hospitals,High Performer,76.8,77.88,1.08,1,74314,12.4,0.314,205.0,92
330273,PUTNAM HOSPITAL CENTER,NY,Acute Care Hospitals,Average,68.22,71.5,3.28,1,74314,12.4,0.314,164.0,92
330276,NATHAN LITTAUER HOSPITAL,NY,Acute Care Hospitals,Low Performer,67.11,65.25,-1.86,0,74314,12.4,0.314,74.0,92
330277,CORNING HOSPITAL,NY,Acute Care Hospitals,Average,69.66,69.38,-0.28,0,74314,12.4,0.314,81.0,92
330279,MERCY HOSPITAL OF BUFFALO,NY,Acute Care Hospitals,Low Performer,67.13,66.38,-0.75,0,74314,12.4,0.314,387.0,92
330285,STRONG MEMORIAL HOSPITAL,NY,Acute Care Hospitals,Average,66.14,66.0,-0.14,0,74314,12.4,0.314,900.0,92
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,NY,Acute Care Hospitals,Average,66.1,65.12,-0.98,0,74314,12.4,0.314,437.0,92
330304,WHITE PLAINS HOSPITAL CENTER,NY,Acute Care Hospitals,High Performer,72.68,72.38,-0.3,0,74314,12.4,0.314,276.0,92
330307,CAYUGA MEDICAL CENTER AT ITHACA,NY,Acute Care Hospitals,Average,68.64,69.12,0.48,1,74314,12.4,0.314,212.0,92
330331,PLAINVIEW HOSPITAL,NY,Acute Care Hospitals,High Performer,68.63,70.0,1.37,1,74314,12.4,0.314,204.0,92
330332,CHSLI ST JOSEPH HOSPITAL,NY,Acute Care Hospitals,Average,67.67,69.62,1.95,1,74314,12.4,0.314,203.0,92
330350,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,NY,Acute Care Hospitals,Low Performer,61.82,65.75,3.93,1,74314,12.4,0.314,376.0,92
330386,GARNET HEALTH  MEDICAL CENTER CATSKILLS,NY,Acute Care Hospitals,Low Performer,64.72,63.75,-0.97,0,74314,12.4,0.314,164.0,92
330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,NY,Acute Care Hospitals,High Performer,69.37,68.75,-0.62,0,74314,12.4,0.314,728.0,92
330394,"UNITED HEALTH SERVICES HOSPITALS, INC",NY,Acute Care Hospitals,Low Performer,65.78,66.88,1.1,1,74314,12.4,0.314,500.0,92
330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,NY,Acute Care Hospitals,Low Performer,62.46,60.5,-1.96,0,74314,12.4,0.314,257.0,92
330396,WOODHULL MEDICAL & MENTAL HEALTH CENTER,NY,Acute Care Hospitals,Low Performer,63.92,63.62,-0.3,0,74314,12.4,0.314,411.0,92
330399,ST BARNABAS HOSPITAL,NY,Acute Care Hospitals,Low Performer,60.58,61.12,0.54,1,74314,12.4,0.314,446.0,92
330401,ST CATHERINE OF SIENA HOSPITAL,NY,Acute Care Hospitals,High Performer,68.62,67.88,-0.74,0,74314,12.4,0.314,318.0,92
330405,HELEN HAYES HOSPITAL,NY,Acute Care Hospitals,Average,72.67,72.88,0.21,1,74314,12.4,0.314,130.0,92
330406,SUNNYVIEW HOSPITAL AND REHABILITATION CENTER,NY,Acute Care Hospitals,Average,72.64,72.88,0.24,1,74314,12.4,0.314,115.0,92
330411,UNITY SPECIALTY HOSPITAL,NY,Acute Care Hospitals,Average,73.21,72.88,-0.33,0,74314,12.4,0.314,97.0,92
330799,CLIFTON-FINE HOSPITAL,NY,Rural Emergency Hospital,Average,74.6,72.88,-1.72,0,74314,12.4,0.314,20.0,92
330800,IRA DAVENPORT MEMORIAL HOSPITAL,NY,Rural Emergency Hospital,Average,73.6,72.88,-0.72,0,74314,12.4,0.314,1.0,92
331301,"CUBA MEMORIAL HOSPITAL, INC",NY,Critical Access Hospitals,Average,74.56,72.88,-1.68,0,74314,12.4,0.314,20.0,92
331302,ELIZABETHTOWN COMMUNITY HOSPITAL,NY,Critical Access Hospitals,High Performer,79.15,80.75,1.6,1,74314,12.4,0.314,25.0,92
331303,GARNET HEALTH MEDICAL CENTER CATSKILLS,NY,Critical Access Hospitals,Average,80.81,82.62,1.81,1,74314,12.4,0.314,15.0,92
331304,MARGARETVILLE MEMORIAL HOSPITAL,NY,Critical Access Hospitals,Average,76.95,85.0,8.05,1,74314,12.4,0.314,22.0,92
331305,O'CONNOR HOSPITAL,NY,Critical Access Hospitals,Average,74.94,82.0,7.06,1,74314,12.4,0.314,25.0,92
331309,RIVER HOSPITAL CLINICS,NY,Critical Access Hospitals,Average,76.94,86.12,9.18,1,74314,12.4,0.314,24.0,92
331310,ELLENVILLE REGIONAL HOSPITAL,NY,Critical Access Hospitals,Average,74.46,72.88,-1.58,0,74314,12.4,0.314,25.0,92
331311,LITTLE FALLS HOSPITAL,NY,Critical Access Hospitals,Low Performer,75.51,77.62,2.11,1,74314,12.4,0.314,25.0,92
331312,"DELAWARE VALLEY HOSPITAL, INC",NY,Critical Access Hospitals,Low Performer,76.75,79.12,2.37,1,74314,12.4,0.314,25.0,92
331313,SCHUYLER HOSPITAL,NY,Critical Access Hospitals,Average,72.06,61.88,-10.18,0,74314,12.4,0.314,25.0,92
331314,SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES,NY,Critical Access Hospitals,Average,74.06,75.88,1.82,1,74314,12.4,0.314,35.0,92
331315,GOUVERNEUR HOSPITAL,NY,Critical Access Hospitals,Average,74.41,72.88,-1.53,0,74314,12.4,0.314,25.0,92
331316,"COMMUNITY MEMORIAL HOSPITAL, INC",NY,Critical Access Hospitals,High Performer,78.16,76.5,-1.66,0,74314,12.4,0.314,25.0,92
331317,LEWIS COUNTY GENERAL HOSPITAL,NY,Critical Access Hospitals,Average,73.96,72.88,-1.08,0,74314,12.4,0.314,25.0,92
331318,"CARTHAGE AREA HOSPITAL, INC",NY,Critical Access Hospitals,Average,74.85,72.88,-1.97,0,74314,12.4,0.314,25.0,92
331319,MEDINA MEMORIAL HOSPITAL,NY,Critical Access Hospitals,Average,74.65,72.88,-1.77,0,74314,12.4,0.314,34.0,92
331320,COBLESKILL REGIONAL HOSPITAL,NY,Critical Access Hospitals,High Performer,78.06,80.5,2.44,1,74314,12.4,0.314,40.0,92
331321,THE UNIVERSITY OF VERMONT HEALTH NETWORK-ALICE HY,NY,Critical Access Hospitals,Low Performer,72.63,70.0,-2.63,0,74314,12.4,0.314,25.0,92
331322,"SLHS MASSENA, INC",NY,Critical Access Hospitals,Average,74.51,72.88,-1.63,0,74314,12.4,0.314,25.0,92
331323,WYOMING COUNTY,NY,Critical Access Hospitals,Average,74.25,72.88,-1.37,0,74314,12.4,0.314,25.0,92
333301,BLYTHEDALE CHILDREN'S HOSPITAL,NY,Childrens,Average,73.05,72.88,-0.17,0,74314,12.4,0.314,100.0,92
334001,HUTCHINGS PSYCHIATRIC CTR,NY,Psychiatric,Average,72.93,72.88,-0.05,0,74314,12.4,0.314,128.0,92
334002,FOUR WINDS,NY,Psychiatric,Average,72.56,72.88,0.32,1,74314,12.4,0.314,175.0,92
334003,ST LAWRENCE PSYCHIATRIC CENTER,NY,Psychiatric,Average,73.06,72.88,-0.18,0,74314,12.4,0.314,108.0,92
334004,CREEDMOOR PSYCHIATRIC CENTER,NY,Psychiatric,Average,72.77,72.88,0.11,1,74314,12.4,0.314,476.0,92
334009,NEW YORK STATE PSYCHIATRIC INSTITUTE,NY,Psychiatric,Average,72.87,72.88,0.01,1,74314,12.4,0.314,55.0,92
334012,GREATER BINGHAMTON HEALTH CENTER,NY,Psychiatric,Average,72.8,72.88,0.08,1,74314,12.4,0.314,154.0,92
334013,PILGRIM PSYCHIATRIC CENTER,NY,Psychiatric,Average,72.63,72.88,0.25,1,74314,12.4,0.314,560.0,92
334015,ROCKLAND PSYCH CTR,NY,Psychiatric,Average,72.74,72.88,0.14,1,74314,12.4,0.314,503.0,92
334020,ROCHESTER PSYCHIATRIC CENTER,NY,Psychiatric,Average,72.9,72.88,-0.02,0,74314,12.4,0.314,247.0,92
334021,MOHAWK VALLEY PSYCHIATRIC CENTER,NY,Psychiatric,Average,72.72,72.88,0.16,1,74314,12.4,0.314,189.0,92
334022,BRYLIN HOSP,NY,Psychiatric,Average,72.87,72.88,0.01,1,74314,12.4,0.314,88.0,92
334026,"BRUNSWICK HOSPITAL CENTER, INC.",NY,Psychiatric,Average,72.57,72.88,0.31,1,74314,12.4,0.314,146.0,92
334027,SOUTH OAKS HOSP,NY,Psychiatric,Average,73.01,72.88,-0.13,0,74314,12.4,0.314,245.0,92
334043,SOUTH BEACH PSYCHIATRIC CENTER,NY,Psychiatric,Average,73.07,72.88,-0.19,0,74314,12.4,0.314,260.0,92
334045,ELMIRA PSYCH CENTER,NY,Psychiatric,Average,72.87,72.88,0.01,1,74314,12.4,0.314,59.0,92
334046,CAPITAL DISTRICT PSYCH CENTER,NY,Psychiatric,Average,73.07,72.88,-0.19,0,74314,12.4,0.314,134.0,92
334048,GRACIE SQUARE HOSP,NY,Psychiatric,Average,72.96,72.88,-0.08,0,74314,12.4,0.314,157.0,92
334049,FOUR WINDS OF SARATOGA,NY,Psychiatric,Average,72.72,72.88,0.16,1,74314,12.4,0.314,83.0,92
334052,BUFFALO PSYCHIATRIC CENTER,NY,Psychiatric,Average,73.07,72.88,-0.19,0,74314,12.4,0.314,260.0,92
334053,BRONX PSYCHIATRIC CENTER,NY,Psychiatric,Average,72.78,72.88,0.1,1,74314,12.4,0.314,412.0,92
334054,MANHATTAN PSYCHIATRIC CENTER,NY,Psychiatric,Average,72.74,72.88,0.14,1,74314,12.4,0.314,509.0,92
334060,KIRBY FORENSIC PSYCHIATRIC CENTER,NY,Psychiatric,Average,72.94,72.88,-0.06,0,74314,12.4,0.314,207.0,92
334061,MID HUDSON FORENSIC PSYCHIATRIC CTR,NY,Psychiatric,Average,72.92,72.88,-0.04,0,74314,12.4,0.314,283.0,92
334063,KINGSBORO PSYCHIATRIC HOSPITAL,NY,Psychiatric,Average,73.02,72.88,-0.14,0,74314,12.4,0.314,173.0,92
334064,SAGAMORE CHILDRENS PSYCHIATRIC CENTER,NY,Psychiatric,Average,72.8,72.88,0.08,1,74314,12.4,0.314,47.0,92
334065,WESTERN NY CHILDRENS PSYCHIATRIC CENTER,NY,Psychiatric,Average,72.68,72.88,0.2,1,74314,12.4,0.314,46.0,92
334066,Rockland Childrens Psychiatric Center,NY,Psychiatric,Average,72.91,72.88,-0.03,0,74314,12.4,0.314,37.0,92
334067,NEW YORK CITY CHILDRENS PSYCH CENTER,NY,Psychiatric,Average,73.03,72.88,-0.15,0,74314,12.4,0.314,96.0,92
334068,CLAXTON-HEPBURN MEDICAL CENTER,NY,Psychiatric,Average,73.12,72.88,-0.24,0,74314,12.4,0.314,40.0,92
340001,CAROLINAS MEDICAL CENTER-NORTHEAST,NC,Acute Care Hospitals,High Performer,71.85,72.0,0.15,1,62745,13.4,0.401,457.0,68
340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,NC,Acute Care Hospitals,Average,65.01,62.12,-2.89,0,62745,13.4,0.401,735.0,68
340003,NORTHERN REGIONAL HOSPITAL,NC,Acute Care Hospitals,High Performer,73.39,77.12,3.73,1,62745,13.4,0.401,112.0,68
340004,HIGH POINT REGIONAL HEALTH SYSTEM,NC,Acute Care Hospitals,Low Performer,66.66,65.88,-0.78,0,62745,13.4,0.401,354.0,68
340008,SCOTLAND MEMORIAL HOSPITAL,NC,Acute Care Hospitals,Average,71.79,72.88,1.09,1,62745,13.4,0.401,104.0,68
340010,UNC HEALTH CARE WAYNE,NC,Acute Care Hospitals,Average,67.33,66.62,-0.71,0,62745,13.4,0.401,316.0,68
340013,RUTHERFORD REGIONAL MEDICAL CENTER,NC,Acute Care Hospitals,Low Performer,67.49,66.88,-0.61,0,62745,13.4,0.401,143.0,68
340014,NOVANT HEALTH FORSYTH MEDICAL CENTER,NC,Acute Care Hospitals,High Performer,70.42,68.75,-1.67,0,62745,13.4,0.401,912.0,68
340015,NOVANT HEALTH ROWAN MEDICAL CENTER,NC,Acute Care Hospitals,High Performer,70.06,67.62,-2.44,0,62745,13.4,0.401,308.0,68
340016,HARRIS REGIONAL HOSPITAL,NC,Acute Care Hospitals,Average,72.76,69.75,-3.01,0,62745,13.4,0.401,86.0,68
340017,PARDEE HOSPITAL HENDERSON COUNTY,NC,Acute Care Hospitals,High Performer,75.78,74.75,-1.03,0,62745,13.4,0.401,222.0,68
340020,CENTRAL CAROLINA HOSPITAL,NC,Acute Care Hospitals,Low Performer,68.13,66.75,-1.38,0,62745,13.4,0.401,137.0,68
340021,ATRIUM HEALTH CLEVELAND,NC,Acute Care Hospitals,Average,71.28,71.0,-0.28,0,62745,13.4,0.401,241.0,68
340023,ADVENTHEALTH HENDERSONVILLE,NC,Acute Care Hospitals,High Performer,76.84,78.12,1.28,1,62745,13.4,0.401,103.0,68
340024,SAMPSON REGIONAL MEDICAL CENTER,NC,Acute Care Hospitals,Low Performer,70.34,72.25,1.91,1,62745,13.4,0.401,146.0,68
340027,UNC LENOIR HEALTH CARE,NC,Acute Care Hospitals,High Performer,72.09,69.5,-2.59,0,62745,13.4,0.401,235.0,68
340028,CAPE FEAR VALLEY MEDICAL CENTER,NC,Acute Care Hospitals,Low Performer,67.81,68.38,0.57,1,62745,13.4,0.401,600.0,68
340030,DUKE UNIVERSITY HOSPITAL,NC,Acute Care Hospitals,High Performer,74.67,75.25,0.58,1,62745,13.4,0.401,1019.0,68
340032,CAROMONT REGIONAL MEDICAL CENTER,NC,Acute Care Hospitals,High Performer,71.12,67.88,-3.24,0,62745,13.4,0.401,442.0,68
340039,IREDELL MEMORIAL HOSPITAL INC,NC,Acute Care Hospitals,Average,71.52,70.88,-0.64,0,62745,13.4,0.401,247.0,68
340040,ECU HEALTH MEDICAL CENTER,NC,Acute Care Hospitals,Low Performer,68.19,69.62,1.43,1,62745,13.4,0.401,909.0,68
340041,CALDWELL MEMORIAL HOSPITAL,NC,Acute Care Hospitals,Average,69.53,67.5,-2.03,0,62745,13.4,0.401,110.0,68
340042,ONSLOW MEMORIAL HOSPITAL,NC,Acute Care Hospitals,Low Performer,65.36,64.62,-0.74,0,62745,13.4,0.401,150.0,68
340047,NORTH CAROLINA BAPTIST HOSPITAL,NC,Acute Care Hospitals,High Performer,70.52,70.88,0.36,1,62745,13.4,0.401,885.0,68
340049,NORTH CAROLINA SPECIALTY HOSPITAL,NC,Acute Care Hospitals,Average,79.67,77.75,-1.92,0,62745,13.4,0.401,24.0,68
340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,NC,Acute Care Hospitals,Low Performer,69.09,71.88,2.79,1,62745,13.4,0.401,314.0,68
340051,WATAUGA MEDICAL CENTER,NC,Acute Care Hospitals,Average,71.38,76.25,4.87,1,62745,13.4,0.401,117.0,68
340053,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,NC,Acute Care Hospitals,High Performer,70.77,68.5,-2.27,0,62745,13.4,0.401,877.0,68
340060,UNC ROCKINGHAM,NC,Acute Care Hospitals,High Performer,73.38,73.0,-0.38,0,62745,13.4,0.401,108.0,68
340061,UNC HOSPITALS,NC,Acute Care Hospitals,High Performer,74.78,75.62,0.84,1,62745,13.4,0.401,724.0,68
340064,WILKES REGIONAL MEDICAL CENTER,NC,Acute Care Hospitals,Average,71.59,70.75,-0.84,0,62745,13.4,0.401,120.0,68
340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,NC,Acute Care Hospitals,Low Performer,64.15,64.25,0.1,1,62745,13.4,0.401,166.0,68
340069,"WAKEMED, RALEIGH CAMPUS",NC,Acute Care Hospitals,High Performer,71.45,71.12,-0.33,0,62745,13.4,0.401,678.0,68
340070,ALAMANCE REGIONAL MEDICAL CENTER,NC,Acute Care Hospitals,Average,69.44,67.12,-2.32,0,62745,13.4,0.401,238.0,68
340071,BETSY JOHNSON REGIONAL HOSPITAL,NC,Acute Care Hospitals,Average,70.69,69.88,-0.81,0,62745,13.4,0.401,108.0,68
340075,"BLUE RIDGE HEALTHCARE HOSPITALS, INC",NC,Acute Care Hospitals,High Performer,70.74,68.5,-2.24,0,62745,13.4,0.401,204.0,68
340084,ATRIUM HEALTH ANSON,NC,Acute Care Hospitals,Average,78.1,80.38,2.28,1,62745,13.4,0.401,15.0,68
340085,NOVANT HEALTH THOMASVILLE MEDICAL CENTER,NC,Acute Care Hospitals,Average,69.99,71.0,1.01,1,62745,13.4,0.401,149.0,68
340087,THE MCDOWELL HOSPITAL,NC,Acute Care Hospitals,Average,73.5,75.0,1.5,1,62745,13.4,0.401,65.0,68
340090,JOHNSTON HEALTH,NC,Acute Care Hospitals,High Performer,72.35,75.75,3.4,1,62745,13.4,0.401,175.0,68
340091,"MOSES H. CONE MEMORIAL HOSPITAL, THE",NC,Acute Care Hospitals,Average,69.16,71.38,2.22,1,62745,13.4,0.401,1232.0,68
340096,LEXINGTON MEMORIAL HOSPITAL INC,NC,Acute Care Hospitals,Low Performer,70.32,72.38,2.06,1,62745,13.4,0.401,94.0,68
340097,HUGH CHATHAM MEMORIAL HOSPITAL,NC,Acute Care Hospitals,Average,73.49,73.75,0.26,1,62745,13.4,0.401,81.0,68
340098,ATRIUM HEALTH PINEVILLE,NC,Acute Care Hospitals,Average,69.74,70.88,1.14,1,62745,13.4,0.401,344.0,68
340099,VIDANT ROANOKE CHOWAN HOSPITAL,NC,Acute Care Hospitals,Low Performer,70.53,70.12,-0.41,0,62745,13.4,0.401,124.0,68
340107,VIDANT EDGECOMBE HOSPITAL,NC,Acute Care Hospitals,Average,74.36,75.38,1.02,1,62745,13.4,0.401,83.0,68
340109,SENTARA ALBEMARLE MEDICAL CENTER,NC,Acute Care Hospitals,Average,71.58,74.38,2.8,1,62745,13.4,0.401,182.0,68
340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,NC,Acute Care Hospitals,High Performer,69.61,70.12,0.51,1,62745,13.4,0.401,843.0,68
340114,REX HOSPITAL,NC,Acute Care Hospitals,High Performer,74.49,76.12,1.63,1,62745,13.4,0.401,425.0,68
340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,NC,Acute Care Hospitals,High Performer,72.05,75.88,3.83,1,62745,13.4,0.401,395.0,68
340116,FRYE REGIONAL MEDICAL CENTER,NC,Acute Care Hospitals,Low Performer,66.97,67.38,0.41,1,62745,13.4,0.401,338.0,68
340119,STANLY REGIONAL MEDICAL CENTER,NC,Acute Care Hospitals,Average,72.91,73.38,0.47,1,62745,13.4,0.401,109.0,68
